category,query_id,query_number,explain_row,id,select_type,table,partitions,type,possible_keys,key,key_len,ref,rows,filtered,Extra,explain_analyze,error
single_table_filters,Q074,74,1,1,SIMPLE,CUSTOMER,,range,idx_customer_nationkey,idx_customer_nationkey,4,,4257,100.0,Using where; Using index,"-> Filter: (customer.C_NATIONKEY between 6 and 12)  (cost=857 rows=4257) (actual time=0.0279..0.686 rows=4257 loops=1)
    -> Covering index range scan on CUSTOMER using idx_customer_nationkey over (6 <= C_NATIONKEY <= 12)  (cost=857 rows=4257) (actual time=0.0276..0.507 rows=4257 loops=1)
",
single_table_filters,Q075,75,1,1,SIMPLE,PART,,ref,idx_part_size,idx_part_size,4,const,401,100.0,,"-> Index lookup on PART using idx_part_size (P_SIZE = 10)  (cost=148 rows=401) (actual time=0.0388..0.365 rows=401 loops=1)
",
single_table_filters,Q076,76,1,1,SIMPLE,PART,,ref,idx_part_size,idx_part_size,4,const,431,100.0,,"-> Index lookup on PART using idx_part_size (P_SIZE = 20)  (cost=151 rows=431) (actual time=0.0404..0.413 rows=431 loops=1)
",
single_table_filters,Q077,77,1,1,SIMPLE,PART,,range,idx_part_size,idx_part_size,4,,4422,100.0,Using index condition,"-> Index range scan on PART using idx_part_size over (5 <= P_SIZE <= 15), with index condition: (part.P_SIZE between 5 and 15)  (cost=1990 rows=4422) (actual time=0.206..4.24 rows=4422 loops=1)
",
single_table_filters,Q078,78,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE > 500.00)  (cost=2048 rows=6639) (actual time=0.0501..7.33 rows=20000 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0492..6.14 rows=20000 loops=1)
",
single_table_filters,Q079,79,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE > 1000.00)  (cost=2048 rows=6639) (actual time=0.0631..7.24 rows=18190 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0482..6.08 rows=20000 loops=1)
",
single_table_filters,Q080,80,1,1,SIMPLE,PART,,ALL,,,,,19919,11.11,Using where,"-> Filter: (part.P_RETAILPRICE between 200 and 800)  (cost=2048 rows=2213) (actual time=6.98..6.98 rows=0 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0453..5.98 rows=20000 loops=1)
",
single_table_filters,Q081,81,1,1,SIMPLE,PART,,ALL,idx_part_size,,,,19919,50.0,Using where,"-> Filter: (part.P_SIZE >= 15)  (cost=2048 rows=9959) (actual time=0.0478..6.77 rows=14315 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0465..6.01 rows=20000 loops=1)
",
single_table_filters,Q082,82,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE < 300.00)  (cost=2048 rows=6639) (actual time=4.01..4.01 rows=0 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.027..3.19 rows=20000 loops=1)
",
single_table_filters,Q083,83,1,1,SIMPLE,PART,,range,idx_part_size,idx_part_size,4,,1663,100.0,Using where; Using index,"-> Filter: (part.P_SIZE < 5)  (cost=335 rows=1663) (actual time=0.0115..0.24 rows=1663 loops=1)
    -> Covering index range scan on PART using idx_part_size over (P_SIZE < 5)  (cost=335 rows=1663) (actual time=0.0112..0.177 rows=1663 loops=1)
",
single_table_filters,Q084,84,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE >= 1200.00)  (cost=2048 rows=6639) (actual time=0.138..7.13 rows=14190 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0509..6.06 rows=20000 loops=1)
",
single_table_filters,Q085,85,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE <= 300.00)  (cost=2048 rows=6639) (actual time=3.15..3.15 rows=0 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0215..2.47 rows=20000 loops=1)
",
single_table_filters,Q086,86,1,1,SIMPLE,PART,,ALL,,,,,19919,11.11,Using where,"-> Filter: (part.P_NAME like '%green%')  (cost=2048 rows=2213) (actual time=0.0535..5.94 rows=1075 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0522..3.01 rows=20000 loops=1)
",
single_table_filters,Q087,87,1,1,SIMPLE,PART,,range,idx_part_size,idx_part_size,4,,9959,100.0,Using where; Using index,"-> Filter: (part.P_SIZE > 5)  (cost=2002 rows=9959) (actual time=0.0169..2.67 rows=17955 loops=1)
    -> Covering index range scan on PART using idx_part_size over (5 < P_SIZE)  (cost=2002 rows=9959) (actual time=0.0164..1.97 rows=17955 loops=1)
",
single_table_filters,Q088,88,1,1,SIMPLE,PART,,range,idx_part_size,idx_part_size,4,,9959,100.0,Using where; Using index,"-> Filter: (part.P_SIZE > 10)  (cost=2002 rows=9959) (actual time=0.016..2.14 rows=15903 loops=1)
    -> Covering index range scan on PART using idx_part_size over (10 < P_SIZE)  (cost=2002 rows=9959) (actual time=0.0156..1.55 rows=15903 loops=1)
",
single_table_filters,Q089,89,1,1,SIMPLE,PART,,range,idx_part_size,idx_part_size,4,,9959,100.0,Using where; Using index,"-> Filter: (part.P_SIZE > 15)  (cost=2002 rows=9959) (actual time=0.0203..2.13 rows=13915 loops=1)
    -> Covering index range scan on PART using idx_part_size over (15 < P_SIZE)  (cost=2002 rows=9959) (actual time=0.0155..1.53 rows=13915 loops=1)
",
single_table_filters,Q090,90,1,1,SIMPLE,PART,,range,idx_part_size,idx_part_size,4,,9959,100.0,Using where; Using index,"-> Filter: (part.P_SIZE > 20)  (cost=2002 rows=9959) (actual time=0.0167..1.59 rows=11901 loops=1)
    -> Covering index range scan on PART using idx_part_size over (20 < P_SIZE)  (cost=2002 rows=9959) (actual time=0.0164..1.16 rows=11901 loops=1)
",
single_table_filters,Q091,91,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE > 200.00)  (cost=2048 rows=6639) (actual time=0.0244..3.55 rows=20000 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0236..2.5 rows=20000 loops=1)
",
single_table_filters,Q092,92,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE > 600.00)  (cost=2048 rows=6639) (actual time=0.033..3.53 rows=20000 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0319..2.5 rows=20000 loops=1)
",
single_table_filters,Q093,93,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE > 1200.00)  (cost=2048 rows=6639) (actual time=0.0687..3.4 rows=14190 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0229..2.47 rows=20000 loops=1)
",
single_table_filters,Q094,94,1,1,SIMPLE,PART,,ALL,,,,,19919,33.33,Using where,"-> Filter: (part.P_RETAILPRICE > 1500.00)  (cost=2048 rows=6639) (actual time=0.119..3.36 rows=8190 loops=1)
    -> Table scan on PART  (cost=2048 rows=19919) (actual time=0.0232..2.51 rows=20000 loops=1)
",
single_table_filters,Q095,95,1,1,SIMPLE,PART,,range,idx_part_size,idx_part_size,4,,8352,100.0,Using where; Using index,"-> Filter: (part.P_SIZE between 10 and 30)  (cost=1679 rows=8352) (actual time=0.018..1.2 rows=8352 loops=1)
    -> Covering index range scan on PART using idx_part_size over (10 <= P_SIZE <= 30)  (cost=1679 rows=8352) (actual time=0.0175..0.882 rows=8352 loops=1)
",
single_table_filters,Q096,96,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL > 1000.00)  (cost=103 rows=333) (actual time=0.0223..0.314 rows=814 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.022..0.259 rows=1000 loops=1)
",
single_table_filters,Q097,97,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,11.11,Using where,"-> Filter: (supplier.S_ACCTBAL between 500 and 1500)  (cost=103 rows=111) (actual time=0.0198..0.296 rows=96 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0185..0.246 rows=1000 loops=1)
",
single_table_filters,Q098,98,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,10.0,Using where,"-> Filter: (supplier.S_NATIONKEY = 3)  (cost=103 rows=100) (actual time=0.014..0.166 rows=37 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0129..0.143 rows=1000 loops=1)
",
single_table_filters,Q099,99,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL < 500.00)  (cost=103 rows=333) (actual time=0.0195..0.288 rows=133 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0186..0.245 rows=1000 loops=1)
",
single_table_filters,Q100,100,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,11.11,Using where,"-> Filter: (supplier.S_NATIONKEY between 5 and 10)  (cost=103 rows=111) (actual time=0.011..0.164 rows=250 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0106..0.136 rows=1000 loops=1)
",
single_table_filters,Q101,101,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL >= 2000.00)  (cost=103 rows=333) (actual time=0.0268..0.354 rows=724 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.026..0.278 rows=1000 loops=1)
",
single_table_filters,Q102,102,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,10.0,Using where,"-> Filter: (supplier.S_NATIONKEY = 7)  (cost=103 rows=100) (actual time=0.0225..0.274 rows=50 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0185..0.248 rows=1000 loops=1)
",
single_table_filters,Q103,103,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,11.11,Using where,"-> Filter: (supplier.S_ACCTBAL between 200 and 800)  (cost=103 rows=111) (actual time=0.0133..0.168 rows=60 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0113..0.123 rows=1000 loops=1)
",
single_table_filters,Q104,104,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL > 100.00)  (cost=103 rows=333) (actual time=0.0184..0.192 rows=906 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0178..0.135 rows=1000 loops=1)
",
single_table_filters,Q105,105,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL > 500.00)  (cost=103 rows=333) (actual time=0.0229..0.502 rows=867 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0217..0.146 rows=1000 loops=1)
",
single_table_filters,Q106,106,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL > 1000.00)  (cost=103 rows=333) (actual time=0.0136..0.178 rows=814 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0129..0.127 rows=1000 loops=1)
",
single_table_filters,Q107,107,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL > 1500.00)  (cost=103 rows=333) (actual time=0.0252..0.19 rows=771 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0236..0.139 rows=1000 loops=1)
",
single_table_filters,Q108,108,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,33.33,Using where,"-> Filter: (supplier.S_ACCTBAL > 1800.00)  (cost=103 rows=333) (actual time=0.00954..0.168 rows=744 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.00925..0.118 rows=1000 loops=1)
",
single_table_filters,Q109,109,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,11.11,Using where,"-> Filter: (supplier.S_ACCTBAL between 100 and 600)  (cost=103 rows=111) (actual time=0.0107..0.162 rows=52 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.00912..0.117 rows=1000 loops=1)
",
single_table_filters,Q110,110,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,11.11,Using where,"-> Filter: (supplier.S_ACCTBAL between 600 and 1200)  (cost=103 rows=111) (actual time=0.032..0.179 rows=56 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.0172..0.134 rows=1000 loops=1)
",
single_table_filters,Q111,111,1,1,SIMPLE,SUPPLIER,,ALL,,,,,1000,11.11,Using where,"-> Filter: (supplier.S_NATIONKEY between 1 and 5)  (cost=103 rows=111) (actual time=0.009..0.139 rows=191 loops=1)
    -> Table scan on SUPPLIER  (cost=103 rows=1000) (actual time=0.00875..0.114 rows=1000 loops=1)
",
two_table_joins,Q001,112,1,1,SIMPLE,c,,ALL,PRIMARY,,,,14892,100.0,,"-> Nested loop inner join  (cost=38588 rows=220411) (actual time=0.12..39.9 rows=150000 loops=1)
    -> Table scan on c  (cost=1545 rows=14892) (actual time=0.114..2.36 rows=15000 loops=1)
    -> Covering index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=1.01 rows=14.8) (actual time=0.00123..0.00201 rows=10 loops=15000)
",
two_table_joins,Q001,112,2,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,Using index,,
two_table_joins,Q002,113,1,1,SIMPLE,c,,ALL,PRIMARY,,,,14892,33.33,Using where,"-> Nested loop inner join  (cost=13892 rows=73463) (actual time=0.0508..38.4 rows=129191 loops=1)
    -> Filter: (c.C_ACCTBAL > 500.00)  (cost=1545 rows=4964) (actual time=0.0432..3.65 rows=12951 loops=1)
        -> Table scan on c  (cost=1545 rows=14892) (actual time=0.0421..2.62 rows=15000 loops=1)
    -> Covering index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=1.01 rows=14.8) (actual time=0.00132..0.00215 rows=9.98 loops=12951)
",
two_table_joins,Q002,113,2,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,Using index,,
two_table_joins,Q003,114,1,1,SIMPLE,o,,ALL,"idx_orders_custkey,idx_orders_totalprice",,,,148465,50.0,Using where,"-> Nested loop inner join  (cost=41140 rows=74232) (actual time=0.599..137 rows=142935 loops=1)
    -> Filter: (o.O_TOTALPRICE > 20000.00)  (cost=15159 rows=74232) (actual time=0.592..27.5 rows=142935 loops=1)
        -> Table scan on o  (cost=15159 rows=148465) (actual time=0.591..20.1 rows=150000 loops=1)
    -> Single-row index lookup on c using PRIMARY (C_CUSTKEY = o.O_CUSTKEY)  (cost=0.25 rows=1) (actual time=662e-6..680e-6 rows=1 loops=142935)
",
two_table_joins,Q003,114,2,1,SIMPLE,c,,eq_ref,PRIMARY,PRIMARY,4,tpch.o.O_CUSTKEY,1,100.0,,,
two_table_joins,Q004,115,1,1,SIMPLE,c,,range,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,,6043,100.0,Using where; Using index,"-> Nested loop inner join  (cost=16247 rows=89440) (actual time=0.036..14.8 rows=61148 loops=1)
    -> Filter: (c.C_NATIONKEY between 1 and 10)  (cost=1216 rows=6043) (actual time=0.0315..0.986 rows=6043 loops=1)
        -> Covering index range scan on c using idx_customer_nationkey over (1 <= C_NATIONKEY <= 10)  (cost=1216 rows=6043) (actual time=0.031..0.74 rows=6043 loops=1)
    -> Covering index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=1.01 rows=14.8) (actual time=0.00119..0.00185 rows=10.1 loops=6043)
",
two_table_joins,Q004,115,2,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,Using index,,
two_table_joins,Q005,116,1,1,SIMPLE,o,,ALL,"idx_orders_custkey,idx_orders_orderdate",,,,148465,50.0,Using where,"-> Nested loop inner join  (cost=41140 rows=74232) (actual time=0.496..73.9 rows=58889 loops=1)
    -> Filter: (o.O_ORDERDATE > DATE'1996-01-01')  (cost=15159 rows=74232) (actual time=0.493..24.5 rows=58889 loops=1)
        -> Table scan on o  (cost=15159 rows=148465) (actual time=0.492..19.8 rows=150000 loops=1)
    -> Single-row index lookup on c using PRIMARY (C_CUSTKEY = o.O_CUSTKEY)  (cost=0.25 rows=1) (actual time=732e-6..750e-6 rows=1 loops=58889)
",
two_table_joins,Q005,116,2,1,SIMPLE,c,,eq_ref,PRIMARY,PRIMARY,4,tpch.o.O_CUSTKEY,1,100.0,,,
two_table_joins,Q006,117,1,1,SIMPLE,c,,ALL,PRIMARY,,,,14892,33.33,Using where,"-> Nested loop inner join  (cost=13892 rows=73463) (actual time=0.0537..31.8 rows=134515 loops=1)
    -> Filter: (c.C_ACCTBAL > 100.00)  (cost=1545 rows=4964) (actual time=0.0472..3.26 rows=13468 loops=1)
        -> Table scan on c  (cost=1545 rows=14892) (actual time=0.0463..2.36 rows=15000 loops=1)
    -> Covering index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=1.01 rows=14.8) (actual time=0.00104..0.0017 rows=9.99 loops=13468)
",
two_table_joins,Q006,117,2,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,Using index,,
two_table_joins,Q007,118,1,1,SIMPLE,c,,ALL,PRIMARY,,,,14892,33.33,Using where,"-> Nested loop inner join  (cost=13892 rows=73463) (actual time=0.0613..29.2 rows=122500 loops=1)
    -> Filter: (c.C_ACCTBAL > 1000.00)  (cost=1545 rows=4964) (actual time=0.0532..3.27 rows=12271 loops=1)
        -> Table scan on c  (cost=1545 rows=14892) (actual time=0.0515..2.37 rows=15000 loops=1)
    -> Covering index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=1.01 rows=14.8) (actual time=0.00105..0.0017 rows=9.98 loops=12271)
",
two_table_joins,Q007,118,2,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,Using index,,
two_table_joins,Q008,119,1,1,SIMPLE,o,,range,"idx_orders_custkey,idx_orders_totalprice",idx_orders_totalprice,7,,8413,100.0,Using index condition,"-> Nested loop inner join  (cost=6731 rows=8413) (actual time=1..16.8 rows=8413 loops=1)
    -> Index range scan on o using idx_orders_totalprice over (10000.00 <= O_TOTALPRICE <= 30000.00), with index condition: (o.O_TOTALPRICE between 10000 and 30000)  (cost=3786 rows=8413) (actual time=1..9.28 rows=8413 loops=1)
    -> Single-row index lookup on c using PRIMARY (C_CUSTKEY = o.O_CUSTKEY)  (cost=0.25 rows=1) (actual time=792e-6..810e-6 rows=1 loops=8413)
",
two_table_joins,Q008,119,2,1,SIMPLE,c,,eq_ref,PRIMARY,PRIMARY,4,tpch.o.O_CUSTKEY,1,100.0,,,
two_table_joins,Q009,120,1,1,SIMPLE,c,,range,"PRIMARY,idx_customer_nationkey",idx_customer_nationkey,4,,6656,100.0,Using where; Using index,"-> Nested loop inner join  (cost=17895 rows=98513) (actual time=0.0361..16 rows=66642 loops=1)
    -> Filter: (c.C_NATIONKEY between 5 and 15)  (cost=1339 rows=6656) (actual time=0.0321..1.11 rows=6656 loops=1)
        -> Covering index range scan on c using idx_customer_nationkey over (5 <= C_NATIONKEY <= 15)  (cost=1339 rows=6656) (actual time=0.0315..0.836 rows=6656 loops=1)
    -> Covering index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=1.01 rows=14.8) (actual time=0.00115..0.00182 rows=10 loops=6656)
",
two_table_joins,Q009,120,2,1,SIMPLE,o,,ref,idx_orders_custkey,idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,100.0,Using index,,
two_table_joins,Q010,121,1,1,SIMPLE,o,,ALL,"idx_orders_custkey,idx_orders_orderdate",,,,148465,50.0,Using where,"-> Nested loop inner join  (cost=41140 rows=74232) (actual time=0.487..78.1 rows=45676 loops=1)
    -> Filter: (o.O_ORDERDATE between '1995-01-01' and '1997-01-01')  (cost=15159 rows=74232) (actual time=0.484..39.4 rows=45676 loops=1)
        -> Table scan on o  (cost=15159 rows=148465) (actual time=0.483..19.7 rows=150000 loops=1)
    -> Single-row index lookup on c using PRIMARY (C_CUSTKEY = o.O_CUSTKEY)  (cost=0.25 rows=1) (actual time=740e-6..758e-6 rows=1 loops=45676)
",
two_table_joins,Q010,121,2,1,SIMPLE,c,,eq_ref,PRIMARY,PRIMARY,4,tpch.o.O_CUSTKEY,1,100.0,,,
two_table_joins,Q011,122,1,1,SIMPLE,c,,ALL,PRIMARY,,,,14892,33.33,Using where,"-> Nested loop inner join  (cost=27257 rows=36731) (actual time=0.0616..145 rows=130461 loops=1)
    -> Filter: (c.C_ACCTBAL > 200.00)  (cost=1545 rows=4964) (actual time=0.0421..3.17 rows=13346 loops=1)
        -> Table scan on c  (cost=1545 rows=14892) (actual time=0.0416..2.29 rows=15000 loops=1)
    -> Filter: (o.O_TOTALPRICE > 10000.00)  (cost=3.7 rows=7.4) (actual time=0.00792..0.0102 rows=9.78 loops=13346)
        -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00784..0.00968 rows=9.98 loops=13346)
",
two_table_joins,Q011,122,2,1,SIMPLE,o,,ref,"idx_orders_custkey,idx_orders_totalprice",idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,50.0,Using where,,
two_table_joins,Q012,123,1,1,SIMPLE,c,,ALL,PRIMARY,,,,14892,33.33,Using where,"-> Nested loop inner join  (cost=27257 rows=36731) (actual time=0.0778..142 rows=115256 loops=1)
    -> Filter: (c.C_ACCTBAL > 800.00)  (cost=1545 rows=4964) (actual time=0.048..3.33 rows=12532 loops=1)
        -> Table scan on c  (cost=1545 rows=14892) (actual time=0.047..2.46 rows=15000 loops=1)
    -> Filter: (o.O_TOTALPRICE > 30000.00)  (cost=3.7 rows=7.4) (actual time=0.00831..0.0107 rows=9.2 loops=12532)
        -> Index lookup on o using idx_orders_custkey (O_CUSTKEY = c.C_CUSTKEY)  (cost=3.7 rows=14.8) (actual time=0.00822..0.0101 rows=9.97 loops=12532)
",
two_table_joins,Q012,123,2,1,SIMPLE,o,,ref,"idx_orders_custkey,idx_orders_totalprice",idx_orders_custkey,4,tpch.c.C_CUSTKEY,14,50.0,Using where,,
