has_seq_scan,seq_scan_count,has_index_scan,has_index_only_scan,has_bitmap_scan,max_scan_cost,has_nested_loop,has_hash_join,has_merge_join,num_join_nodes,total_rows_estimated,max_rows_estimated,log_total_rows,total_startup_cost,total_run_cost,max_node_cost,has_filter,has_sort,has_aggregate,has_hash,index_coverage_ratio,num_index_scans,num_total_scans,has_no_index,plan_depth,num_nodes,has_subquery,has_cte,num_tables_accessed,max_width,query_id,category
1,5,0,0,0,6375424.4,0,1,0,4,96167832,24992980,7.983029829972009,27250969.73,37845392.64,6375424.4,1,1,1,1,0.0,0,5,1,28,27,0,0,5,157,THR_Q102,three_table_joins
1,6,0,0,0,4926742.14,0,1,0,5,68463952,24992980,7.835461970999994,26616939.689999994,38049616.51,4926742.14,1,1,1,1,0.0,0,6,1,34,33,0,0,5,240,THR_Q103,three_table_joins
1,6,0,0,0,3262426.53,0,1,0,5,76457894,24992980,7.883422337072117,14865885.049999999,26175819.15,3262426.53,0,1,1,1,0.0,0,6,1,31,29,0,0,5,144,THR_Q104,three_table_joins
1,5,0,0,0,2867507.94,0,1,0,4,100124440,24992980,8.000540104410216,16375385.54,26163932.59,2867507.94,1,1,1,1,0.0,0,5,1,31,29,0,0,5,136,THR_Q105,three_table_joins
0,0,1,0,0,819762124.5,1,0,1,5,372753263,59983152,8.571421455025053,216.21,2249877285.67,819762124.5,0,0,0,0,1.0,6,6,0,22,29,0,0,0,194,THR_Q106,three_table_joins
1,6,0,0,0,8113912.28,0,1,0,5,137019166,24992980,8.136781322923525,39642106.81000001,55704634.42,8113912.28,1,1,1,1,0.0,0,6,1,37,33,0,0,6,177,THR_Q107,three_table_joins
1,6,0,0,0,9057649.72,0,1,0,5,128043908,24992980,8.107358924072656,46695092.900000006,57266409.21,9057649.72,0,1,1,1,0.0,0,6,1,34,33,0,0,6,157,THR_Q108,three_table_joins
1,6,0,0,0,3052346.59,0,1,0,5,125806504,24992980,8.099703097488948,17007815.95,25273886.76,3052346.59,0,1,1,1,0.0,0,6,1,31,31,0,0,6,168,THR_Q109,three_table_joins
1,3,1,0,0,2109917.79,1,1,0,5,31675104,24992980,7.500718063203309,12127579.57,22837727.99,2109917.79,0,1,1,1,0.5,3,6,0,31,28,0,0,3,147,THR_Q110,three_table_joins
1,6,0,0,0,3195810.45,0,1,0,5,127916408,24992980,8.106926258951319,18445278.17,27726541.21,3195810.45,0,1,1,1,0.0,0,6,1,34,32,0,0,6,147,THR_Q111,three_table_joins
1,4,1,1,0,3293002.69,0,1,0,5,164565142,24992980,8.216337851496695,18484057.629999995,30589972.22,3293002.69,1,1,1,1,0.3333,2,6,0,31,32,0,0,4,136,THR_Q112,three_table_joins
1,6,0,0,0,18035620.69,0,1,0,5,250360536,59983152,8.398565874403413,45325435.750000015,79244142.77,18035620.69,0,1,1,1,0.0,0,6,1,28,30,0,0,6,123,THR_Q113,three_table_joins
1,6,0,0,0,10630175.7,0,1,0,5,163106060,24992980,8.212470099666561,53917668.17000001,66630986.5,10630175.7,0,1,1,1,0.0,0,6,1,31,33,0,0,5,240,THR_Q114,three_table_joins
1,4,0,0,0,2136943.29,0,1,0,3,101240770,24992980,8.005355443872334,8731576.31,15172876.19,2136943.29,0,1,1,1,0.0,0,4,1,22,21,0,0,4,179,THR_Q116,three_table_joins
1,3,0,0,0,2752257.25,0,1,0,2,88729972,24992980,7.948070349365748,15031038.229999999,20503199.13,2752257.25,0,1,1,1,0.0,0,3,1,22,19,0,0,3,43,THR_Q117,three_table_joins
1,5,0,0,0,2141979.75,0,1,0,4,126084930,24992980,8.100663185109108,10949450.84,19278894.17,2141979.75,0,1,1,1,0.0,0,5,1,28,28,0,0,5,140,THR_Q118,three_table_joins
1,4,0,0,0,273096.83,0,1,0,3,13454512,3333791,7.128867982646752,1376950.74,2266651.81,273096.83,0,1,1,1,0.0,0,4,1,25,23,0,0,4,136,THR_Q119,three_table_joins
1,2,1,1,0,3003688.97,0,1,0,2,89152546,24992980,7.950133755051973,16240913.18,21994832.77,3003688.97,0,1,1,1,0.3333,1,3,0,22,20,0,0,2,64,THR_Q120,three_table_joins
1,4,0,0,0,2076265.76,0,1,0,3,101260320,24992980,8.005439299787023,10560342.070000002,17002991.4,2076265.76,0,1,1,1,0.0,0,4,1,25,23,0,0,4,147,THR_Q122,three_table_joins
1,3,0,0,0,523575.79,0,1,0,2,20006074,6250482,7.301161892582029,2241054.4300000006,3434097.04,523575.79,0,1,1,1,0.0,0,3,1,19,17,0,0,3,147,THR_Q123,three_table_joins
1,5,0,0,0,376214.08,0,1,0,4,18487625,3333791,7.266881146892346,1813340.1099999996,3145681.28,376214.08,0,1,1,1,0.0,0,5,1,25,25,0,0,5,147,THR_Q124,three_table_joins
1,3,1,1,0,14874408.65,0,1,0,3,200365696,59983152,8.301823371492667,39467623.48,61354761.82,14874408.65,0,1,1,1,0.25,1,4,0,22,21,0,0,3,29,THR_Q127,three_table_joins
1,5,0,0,0,398717.58,0,1,0,4,18479125,3333791,7.266681426713454,2302858.250000001,3661217.64,398717.58,0,1,1,1,0.0,0,5,1,28,28,0,0,5,147,THR_Q128,three_table_joins
1,5,0,0,0,2966218.69,0,1,0,4,101234646,24992980,8.00532917283722,16611840.12,23252220.65,2966218.69,0,1,1,1,0.0,0,5,1,31,28,0,0,5,138,THR_Q129,three_table_joins
1,3,0,0,0,505293.13,0,1,0,2,20002618,6250482,7.301086862803092,2671508.2800000003,3861767.46,505293.13,1,1,1,1,0.0,0,3,1,22,20,0,0,3,136,THR_Q130,three_table_joins
1,2,1,1,0,567934.99,0,1,0,2,10586027,3333791,7.024733038363865,2670823.880000001,3287306.58,567934.99,1,1,1,1,0.3333,1,3,0,22,21,0,0,2,38,THR_Q131,three_table_joins
1,2,1,1,0,2617343.06,0,1,0,2,89146362,24992980,7.950103629493975,14309201.15,19767797.58,2617343.06,1,1,1,1,0.3333,1,3,0,22,20,0,0,2,43,THR_Q132,three_table_joins
1,3,0,0,0,49801.61,0,1,0,2,1876474,625019,6.273342782746238,197089.30000000005,328945.3,49801.61,1,1,1,1,0.0,0,3,1,19,18,0,0,3,112,THR_Q133,three_table_joins
1,2,1,1,0,2571820.28,0,1,0,2,89146946,24992980,7.950106474558408,14083075.360000001,19494545.35,2571820.28,1,1,1,1,0.3333,1,3,0,22,20,0,0,2,29,THR_Q134,three_table_joins
1,3,0,0,0,512610.65,0,1,0,2,20005790,6250482,7.301155727429278,2710938.7500000005,3880796.68,512610.65,1,1,1,1,0.0,0,3,1,22,20,0,0,3,151,THR_Q135,three_table_joins
1,3,0,0,0,247438.49,0,1,0,2,10120155,3333791,7.005187207110203,1245055.8900000001,1899659.5,247438.49,1,1,1,1,0.0,0,3,1,22,20,0,0,3,116,THR_Q136,three_table_joins
1,2,1,1,0,1810206.62,0,1,0,2,36203638,8001098,7.558752225731794,5529635.590000001,6697301.63,1810206.62,1,1,1,1,0.3333,1,3,0,16,16,0,0,2,51,THR_Q137,three_table_joins
1,1,1,1,0,2323861.79,0,1,0,2,45551913,10461525,7.6585066298748705,12822972.24,18021176.61,2323861.79,1,1,1,1,0.6667,2,3,0,22,21,0,0,1,51,THR_Q138,three_table_joins
1,4,0,0,0,96170.64,0,1,0,2,2501676,625019,6.3982312357438555,523066.24999999994,697169.51,96170.64,1,1,1,1,0.0,0,4,1,22,31,1,0,3,116,THR_Q139,three_table_joins
1,4,0,0,0,2088096.4,0,1,0,3,45004102,12500964,7.653252109975986,2092905.13,5200056.38,2088096.4,0,1,0,1,0.0,0,4,1,19,18,0,0,4,239,THR_Q140,three_table_joins
1,3,0,0,0,1225629.42,0,1,0,2,21786756,6667582,7.338192589501769,1530331.78,3128044.11,1225629.42,0,1,0,1,0.0,0,3,1,16,14,0,0,3,91,THR_Q141,three_table_joins
1,4,0,0,0,2818349.09,0,1,0,3,113724297,24992980,8.055853264687157,18657875.42,26218057.8,2818349.09,0,1,1,1,0.0,0,4,1,28,24,0,0,4,136,THR_Q142,three_table_joins
1,1,1,0,0,3883153.71,1,0,1,2,93382077,15001158,7.970263533911473,18132350.490000002,20595663.92,3883153.71,0,1,1,0,0.6667,2,3,0,25,23,0,0,1,135,THR_Q143,three_table_joins
1,6,0,0,0,1935302.87,0,1,0,5,33370923,24992980,7.5233682319033885,16202087.9,19912881.23,1935302.87,1,1,1,1,0.0,0,6,1,49,33,0,0,6,43,THR_Q144,three_table_joins
1,3,0,0,0,2156039.87,0,1,0,2,38753320,12500964,7.588308925685514,2242376.2600000002,4934805.97,2156039.87,0,1,0,1,0.0,0,3,1,16,14,0,0,3,139,THR_Q145,three_table_joins
1,4,1,0,0,254033.05,1,1,0,4,3526847,3333791,6.547386742858945,911335.8000000002,1379763.07,254033.05,1,1,0,1,0.2,1,5,0,31,22,0,0,4,169,THR_Q146,three_table_joins
1,3,1,0,0,19682212.5,1,1,1,3,382914888,59983152,8.583102253484865,100415678.53000002,127194786.63,19682212.5,0,1,1,1,0.25,1,4,0,34,31,0,0,3,159,THR_Q147,three_table_joins
1,4,0,0,0,233593.95,0,1,0,3,3585593,3333791,6.554561112459317,1377284.6300000004,1824174.13,233593.95,1,1,1,1,0.0,0,4,1,37,25,0,0,4,166,THR_Q148,three_table_joins
1,4,0,0,0,497059.82,0,1,0,2,13137053,6250482,7.118497985087537,1177546.01,1727121.5,497059.82,1,0,0,1,0.0,0,4,1,19,16,0,0,4,127,THR_Q150,three_table_joins
1,4,0,0,0,445725.79,0,1,0,2,6543631,2953771,6.815818867548469,1116252.85,1655705.84,445725.79,1,0,0,1,0.0,0,4,1,19,17,0,0,4,127,THR_Q151,three_table_joins
1,4,1,1,0,286084.01,0,1,0,3,6751508,3333791,6.829400850924432,917388.6700000002,1350812.1,286084.01,1,0,0,1,0.2,1,5,0,19,21,0,0,4,134,THR_Q152,three_table_joins
1,4,0,0,0,2089217.09,0,1,0,2,24664330,8330993,7.392069340071878,11011329.669999998,13417771.41,2089217.09,1,0,0,1,0.0,0,4,1,19,16,0,0,4,127,THR_Q153,three_table_joins
1,2,1,1,0,323857.81,0,1,0,1,6755674,3333791,6.829668748491976,928811.6800000002,1426748.4,323857.81,1,1,0,1,0.3333,1,3,0,19,14,0,0,2,37,THR_Q154,three_table_joins
1,4,0,0,0,553590.63,0,1,0,2,8927119,6250482,6.9507113726799385,260606.41000000003,2427359.15,553590.63,0,0,0,1,0.0,0,4,1,13,15,0,0,4,231,THR_Q155,three_table_joins
1,5,0,0,0,1868659.94,0,1,0,3,32616887,24992980,7.513442522341885,12113672.769999998,15702459.03,1868659.94,1,1,0,1,0.0,0,5,1,40,25,0,0,5,12,THR_Q156,three_table_joins
1,3,0,0,0,224986.02,0,1,0,1,515972,335376,5.712626976321387,455339.98000000004,898124.79,224986.02,1,1,0,1,0.0,0,3,1,16,14,0,0,3,134,THR_Q157,three_table_joins
1,2,0,0,0,117336.94,0,1,0,1,2560089,1500045,6.408255233208849,127429.76000000001,238468.22,117336.94,1,1,1,1,0.0,0,2,1,10,10,0,0,2,27,THR_Q158,three_table_joins
1,6,0,0,0,1972666.45,0,1,0,4,34105878,24992980,7.532829246945315,12337858.98,16117705.49,1972666.45,1,1,0,1,0.0,0,6,1,43,28,0,0,6,48,THR_Q159,three_table_joins
1,4,0,0,0,429242.03,0,1,0,3,8638346,1846652,6.936430645550607,1915627.16,3395594.18,429242.03,1,1,1,1,0.0,0,4,1,22,21,0,0,4,108,THR_Q160,three_table_joins
1,6,0,0,0,1933694.76,0,1,0,5,33370888,24992980,7.523367776407615,12329466.280000001,16036950.13,1933694.76,1,1,0,1,0.0,0,6,1,43,28,0,0,6,15,THR_Q161,three_table_joins
1,6,0,0,0,2521910.31,0,1,0,5,117208326,24992980,8.068958466986562,12645531.159999995,23502028.1,2521910.31,1,1,1,1,0.0,0,6,1,31,29,0,0,5,208,THR_Q162,three_table_joins
1,6,0,0,0,1933698.29,0,1,0,5,33370948,24992980,7.5233685572572195,12329466.280000001,16036957.12,1933698.29,1,1,0,1,0.0,0,6,1,43,28,0,0,6,15,THR_Q163,three_table_joins
1,4,0,0,0,2119799.39,0,1,0,3,54188020,24992980,7.733903290438968,9961874.769999998,16285990.07,2119799.39,1,1,1,1,0.0,0,4,1,25,21,0,0,4,15,THR_Q164,three_table_joins
1,5,0,0,0,364949.93,0,1,0,4,17639295,3165825,7.246481248062444,1773883.0199999998,3109681.87,364949.93,1,1,1,1,0.0,0,5,1,25,25,0,0,5,115,THR_Q165,three_table_joins
1,3,0,0,0,2152907.47,0,1,0,2,38320448,24992980,7.583430589056819,9489194.360000001,13308380.88,2152907.47,1,1,1,1,0.0,0,3,1,25,17,0,0,3,15,THR_Q166,three_table_joins
1,4,0,0,0,6979104.58,0,1,0,3,75401031,19994384,7.8773772900188215,22379436.280000005,33809157.04,6979104.58,1,1,1,1,0.0,0,4,1,22,22,0,0,4,112,THR_Q169,three_table_joins
1,4,0,0,0,2340442.28,0,1,0,3,46574200,24992980,7.668145413127754,13181212.209999999,18928506.7,2340442.28,1,1,1,1,0.0,0,4,1,31,26,0,0,4,136,THR_Q177,three_table_joins
1,4,1,1,0,1781586.09,1,1,0,4,12189707,11410301,7.085993302377398,10596613.749999998,15428259.87,1781586.09,1,1,1,1,0.2,1,5,0,40,29,0,0,4,166,THR_Q178,three_table_joins
1,6,1,0,0,2098563.76,1,1,0,6,35577412,24992980,7.551174365314183,16954961.279999997,21232708.32,2098563.76,1,1,1,1,0.1429,1,7,0,49,37,0,0,6,64,THR_Q179,three_table_joins
1,4,0,0,0,2024664.57,0,1,1,3,22192276,5463016,7.346201864548456,6265564.320000002,8867340.13,2024664.57,1,1,1,1,0.0,0,4,1,31,30,0,0,4,278,THR_Q182,three_table_joins
1,6,0,0,0,15000920.61,0,1,0,5,194124544,59983152,8.288080450814036,39645795.910000004,61454473.93,15000920.61,1,1,1,1,0.0,0,6,1,31,30,0,0,6,51,THR_Q183,three_table_joins
1,4,1,0,0,1906504.92,1,1,0,5,18117512,11444285,7.258098581613124,11111605.599999998,20903678.97,1906504.92,1,1,1,1,0.3333,2,6,0,31,32,0,0,4,157,THR_Q184,three_table_joins
1,5,0,0,0,2578606.25,0,1,0,4,60379971,11373395,7.780892907291777,14623891.01,21003405.75,2578606.25,1,1,1,1,0.0,0,5,1,31,29,0,0,5,147,THR_Q185,three_table_joins
1,3,0,0,0,5925825.34,0,1,0,2,67069362,19994384,7.826524181591901,17550366.54,27398411.43,5925825.34,1,1,1,1,0.0,0,3,1,19,19,0,0,3,51,THR_Q186,three_table_joins
1,2,1,0,0,20727416713.67,1,1,0,2,10012663914,10009281775,10.000549638884785,778325.83,20728276456.11,20727416713.67,1,1,0,1,0.3333,1,3,0,16,14,0,0,2,154,THR_Q187,three_table_joins
1,3,0,0,0,2175084.28,0,1,0,2,38753320,12500964,7.588308925685514,2299509.49,4998775.61,2175084.28,0,1,0,1,0.0,0,3,1,16,14,0,0,3,167,THR_Q188,three_table_joins
1,4,0,0,0,615878.51,0,1,0,3,26253496,6250482,7.419187160185803,2661092.7600000002,4288662.57,615878.51,0,1,1,1,0.0,0,4,1,22,21,0,0,4,128,THR_Q189,three_table_joins
1,4,1,0,0,32588116064308.21,1,1,0,3,312968174,59983152,8.495500177403967,65176235931110.38,98003041146219.67,32588116064308.21,1,1,1,1,0.2,1,5,0,23,30,1,0,3,170,THR_Q190,three_table_joins
1,9,0,0,0,4901435.5,0,1,0,8,182290191,24992980,8.260763302363875,24095176.479999993,41801415.7,4901435.5,0,1,1,1,0.0,0,9,1,40,41,0,0,7,280,THR_Q193,three_table_joins
1,2,0,0,0,655174.74,0,1,0,1,33002406,15001158,7.518545615898988,129509.45999999999,1168427.22,655174.74,0,0,0,1,0.0,0,2,1,4,5,0,0,2,23,TWO_Q001,two_table_joins
1,2,0,0,0,651548.34,0,1,0,1,30605660,15001158,7.485801763529785,132073.16999999998,1172301.04,651548.34,1,0,0,1,0.0,0,2,1,7,6,0,0,2,10,TWO_Q002,two_table_joins
1,2,0,0,0,685684.89,0,1,0,1,31662410,14331160,7.500543982040193,129509.45999999999,1236440.26,685684.89,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q003,two_table_joins
1,2,0,0,0,638662.63,0,1,0,1,22278460,15001158,7.347885186398774,126918.57999999999,1166915.57,638662.63,1,0,0,1,0.0,0,2,1,7,6,0,0,2,8,TWO_Q004,two_table_joins
1,2,0,0,0,597533.08,0,1,0,1,14771178,5885544,7.169415161037,129509.45999999999,1148288.45,597533.08,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q005,two_table_joins
1,2,0,0,0,655370.78,0,1,0,1,31241625,15001158,7.4947336290609226,134315.61,1176123.48,655370.78,1,0,0,1,0.0,0,2,1,7,6,0,0,2,23,TWO_Q006,two_table_joins
1,2,0,0,0,652452.73,0,1,0,1,29795760,15001158,7.474154482020586,132103.56,1173205.43,652452.73,1,0,0,1,0.0,0,2,1,7,6,0,0,2,23,TWO_Q007,two_table_joins
1,2,0,0,0,495918.16,0,1,0,1,2721221,802463,6.4347639734012665,149432.05,1350087.64,495918.16,1,0,0,1,0.0,0,2,1,7,8,0,0,2,10,TWO_Q008,two_table_joins
1,2,0,0,0,639800.03,0,1,0,1,22949911,15001158,7.3607810246014855,127836.98000000001,1168052.97,639800.03,1,0,0,1,0.0,0,2,1,7,6,0,0,2,8,TWO_Q009,two_table_joins
1,2,0,0,0,621683.88,0,1,0,1,12212636,4606273,7.086809448621224,129509.45999999999,1209942.15,621683.88,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q010,two_table_joins
1,2,0,0,0,689544.56,0,1,0,1,30533328,14714361,7.484774157312504,134062.33000000002,1247800.15,689544.56,1,0,0,1,0.0,0,2,1,7,7,0,0,2,23,TWO_Q011,two_table_joins
1,2,0,0,0,679213.66,0,1,0,1,28102923,13911900,7.448751508908635,132578.91,1237469.25,679213.66,1,0,0,1,0.0,0,2,1,7,7,0,0,2,23,TWO_Q012,two_table_joins
1,2,0,0,0,406884.13,0,1,0,1,659680,531842,5.819333975797922,133043.35,1250055.46,406884.13,1,0,0,1,0.0,0,2,1,10,9,0,0,2,23,TWO_Q013,two_table_joins
1,2,0,0,0,595012.57,0,1,0,1,6677249,2311685,6.824597636767843,132103.56,1190771.06,595012.57,1,0,0,1,0.0,0,2,1,7,7,0,0,2,23,TWO_Q014,two_table_joins
1,2,0,0,0,559647.31,0,1,0,1,4807415,2452310,6.681911704547503,142715.96,1403847.61,559647.31,1,0,0,1,0.0,0,2,1,10,9,0,0,2,23,TWO_Q015,two_table_joins
1,1,1,1,0,3162520.62,0,1,0,1,149968620,59983152,8.176000398041273,1025319.5200000001,5666701.76,3162520.62,0,0,0,1,0.5,1,2,0,4,5,0,0,1,9,TWO_Q016,two_table_joins
1,1,1,1,0,3015211.42,0,1,0,1,101986098,35991891,8.008540980202964,1025319.5200000001,5669350.44,3015211.42,1,0,0,1,0.5,1,2,0,4,6,0,0,1,9,TWO_Q017,two_table_joins
1,2,0,0,0,3199578.56,0,1,0,1,143434632,59983152,8.156654026539545,1125815.69,5822127.02,3199578.56,1,0,0,1,0.0,0,2,1,7,6,0,0,2,9,TWO_Q018,two_table_joins
1,1,1,1,0,2831310.31,0,1,0,1,80217638,25107661,7.9042698754920355,1025319.5200000001,5485449.33,2831310.31,1,0,0,1,0.5,1,2,0,4,6,0,0,1,8,TWO_Q019,two_table_joins
1,1,1,1,0,2853487.63,0,1,0,1,84467018,27232351,7.926687167383838,1025319.5200000001,5507626.65,2853487.63,1,0,0,1,0.5,1,2,0,4,6,0,0,1,8,TWO_Q020,two_table_joins
1,1,1,1,0,3165467.74,0,1,0,1,126239284,48118484,8.101194526094798,1025319.5200000001,5819606.76,3165467.74,1,0,0,1,0.5,1,2,0,4,6,0,0,1,9,TWO_Q021,two_table_joins
1,1,1,1,0,2867433.96,0,1,0,1,78132798,24065241,7.892833382590405,1025319.5200000001,5521572.98,2867433.96,1,0,0,1,0.5,1,2,0,4,6,0,0,1,9,TWO_Q022,two_table_joins
1,1,1,1,0,3118622.13,0,1,0,1,106536820,38267252,8.02749973353426,1025319.5200000001,5922719.03,3118622.13,1,0,0,1,0.5,1,2,0,4,6,0,0,1,8,TWO_Q023,two_table_joins
1,1,1,1,0,2910454.63,0,1,0,1,66648456,18323070,7.823790099374146,1025319.5200000001,5714551.53,2910454.63,1,0,0,1,0.5,1,2,0,4,6,0,0,1,8,TWO_Q024,two_table_joins
1,2,0,0,0,3189950.08,0,1,0,1,140591556,59983152,8.147959240609774,1118039.21,5812498.54,3189950.08,1,0,0,1,0.0,0,2,1,7,6,0,0,2,9,TWO_Q025,two_table_joins
1,1,1,1,0,446796.61,0,1,0,1,20001416,8001098,7.3010607643380565,136753.71,805810.75,446796.61,0,0,0,1,0.5,1,2,0,4,5,0,0,1,10,TWO_Q026,two_table_joins
1,2,0,0,0,452591.14,0,1,0,1,17572552,8001098,7.244834861851962,158141.36,839632.36,452591.14,1,0,0,1,0.0,0,2,1,7,6,0,0,2,10,TWO_Q027,two_table_joins
1,1,1,1,0,417589.79,0,1,0,1,12058148,4029464,7.081280646047662,136753.71,796606.67,417589.79,1,0,0,1,0.5,1,2,0,4,6,0,0,1,10,TWO_Q028,two_table_joins
1,1,1,1,0,450291.58,0,1,0,1,19832444,7916612,7.297376258559898,136753.71,829308.46,450291.58,1,0,0,1,0.5,1,2,0,4,6,0,0,1,8,TWO_Q029,two_table_joins
1,2,0,0,0,459757.94,0,1,0,1,19690205,8001098,7.294250259774242,163930.15999999997,846799.16,459757.94,1,0,0,1,0.0,0,2,1,7,6,0,0,2,10,TWO_Q030,two_table_joins
0,0,1,1,0,233181.42,0,1,0,1,16202196,8001098,7.20957390838728,6557.7699999999995,446762.38,233181.42,0,0,0,1,1.0,2,2,0,4,5,0,0,0,8,TWO_Q031,two_table_joins
1,2,0,0,0,280663.6,0,1,0,1,15079302,8001098,7.178381267909777,8106.85,542758.58,280663.6,1,0,0,1,0.0,0,2,1,7,6,0,0,2,10,TWO_Q032,two_table_joins
1,1,1,1,0,291615.25,0,1,0,1,9831758,4815879,6.992631224409223,6556.91,571991.59,291615.25,1,0,0,1,0.5,1,2,0,4,6,0,0,1,10,TWO_Q033,two_table_joins
1,1,1,1,0,233544.07,0,1,0,1,11294413,8001098,7.052863702882018,8030.820000000001,449346.41,233544.07,1,0,0,1,0.5,1,2,0,7,6,0,0,1,8,TWO_Q034,two_table_joins
1,1,1,1,0,299865.46,0,1,0,1,16117360,7958680,7.207293933439167,6556.91,580241.8,299865.46,1,0,0,1,0.5,1,2,0,4,6,0,0,1,8,TWO_Q035,two_table_joins
1,2,0,0,0,684598.49,0,1,0,1,29354870,14331160,7.4676801762104885,133343.16999999998,1242854.08,684598.49,1,0,0,1,0.0,0,2,1,7,7,0,0,2,23,TWO_Q036,two_table_joins
1,2,0,0,0,3056632.57,0,1,0,1,98139192,35991891,7.991842482449789,1129339.91,5829138.91,3056632.57,1,0,0,1,0.0,0,2,1,7,7,0,0,2,9,TWO_Q037,two_table_joins
1,2,0,0,0,442923.82,0,1,0,1,13267857,5606408,7.122800814811083,158141.36,849967.78,442923.82,1,0,0,1,0.0,0,2,1,7,7,0,0,2,10,TWO_Q038,two_table_joins
1,2,0,0,0,294380.02,0,1,0,1,10617803,5606408,7.026034704193676,8106.85,576477.74,294380.02,1,0,0,1,0.0,0,2,1,7,7,0,0,2,10,TWO_Q039,two_table_joins
1,2,0,0,0,2922780.87,0,1,0,1,32502448,12500964,7.511916085505505,3023410.58,5268482.81,2922780.87,0,1,0,1,0.0,0,2,1,10,9,0,0,2,31,TWO_Q040,two_table_joins
1,1,1,1,0,12299319.37,0,1,0,1,137465864,49985960,8.138194869202014,13640173.26,22921098.03,12299319.37,0,1,0,1,0.5,1,2,0,10,9,0,0,1,9,TWO_Q041,two_table_joins
1,2,0,0,0,2911792.87,0,1,0,1,32502448,12500964,7.511916085505505,3002044.58,5235518.81,2911792.87,0,1,0,1,0.0,0,2,1,10,9,0,0,2,29,TWO_Q042,two_table_joins
1,1,1,1,0,11652517.87,0,1,0,1,137465864,49985960,8.138194869202014,12346570.26,21578679.03,11652517.87,0,1,0,1,0.5,1,2,0,10,9,0,0,1,8,TWO_Q043,two_table_joins
1,1,1,1,0,1561023.98,0,1,0,1,18335297,6667582,7.263287972856964,1659458.6199999999,2947392.79,1561023.98,0,1,0,1,0.5,1,2,0,10,9,0,0,1,10,TWO_Q044,two_table_joins
1,1,1,1,0,1531719.98,0,1,0,1,18335297,6667582,7.263287972856964,1600850.6199999999,2882272.79,1531719.98,0,1,0,1,0.5,1,2,0,10,9,0,0,1,8,TWO_Q045,two_table_joins
1,1,1,1,0,1473823.32,0,1,0,1,16752289,6667582,7.2240741825003365,1395429.9300000002,2609312.37,1473823.32,0,1,0,1,0.5,1,2,0,10,9,0,0,1,10,TWO_Q046,two_table_joins
1,1,1,1,0,1436158.37,0,1,0,1,24203294,8001098,7.383874494199701,1422712.5300000003,1976506.03,1436158.37,0,1,0,1,0.5,1,2,0,7,7,0,0,1,8,TWO_Q047,two_table_joins
1,1,1,0,0,7247194.61,1,0,0,1,30002367,15001158,7.477155533677909,1.29,7658503.23,7247194.61,0,0,0,0,0.5,1,2,0,7,5,0,0,1,23,TWO_Q048,two_table_joins
1,1,1,0,0,7247194.61,1,0,0,1,30002417,15001158,7.477156257444313,1.29,7658527.39,7247194.61,0,0,0,0,0.5,1,2,0,7,5,0,0,1,23,TWO_Q049,two_table_joins
0,0,1,1,0,72990003.3,0,0,1,1,134967562,59983152,8.13022940625222,53.15,145192875.66,72990003.3,0,0,0,0,1.0,2,2,0,4,5,0,0,0,9,TWO_Q050,two_table_joins
0,0,1,1,0,72990003.3,0,0,1,1,134967662,59983152,8.13022972802903,53.15,145192997.34,72990003.3,0,0,0,0,1.0,2,2,0,4,5,0,0,0,9,TWO_Q051,two_table_joins
1,1,1,0,0,2704078.37,1,0,0,1,10000806,8001098,7.000035046150597,1.29,2765095.08,2704078.37,0,0,0,0,0.5,1,2,0,7,5,0,0,1,10,TWO_Q052,two_table_joins
1,1,1,1,0,844242.67,1,0,0,1,16002258,8001098,7.204181295279902,1.19,1099316.91,844242.67,0,0,0,0,0.5,1,2,0,10,8,0,0,1,10,TWO_Q053,two_table_joins
1,2,0,0,0,691328.25,0,1,0,1,32743822,14871866,7.515129384021434,129509.45999999999,1242083.62,691328.25,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q054,two_table_joins
1,2,0,0,0,689682.8,0,1,0,1,32428812,14714361,7.510931052373727,129509.45999999999,1240438.17,689682.8,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q055,two_table_joins
1,2,0,0,0,687801.11,0,1,0,1,32067908,14533909,7.506070642517532,129509.45999999999,1238556.48,687801.11,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q056,two_table_joins
1,2,0,0,0,683550.22,0,1,0,1,31253524,14126717,7.494899007334913,129509.45999999999,1234305.59,683550.22,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q057,two_table_joins
1,2,0,0,0,676360.18,0,1,0,1,29875972,13437941,7.475322058279197,129509.45999999999,1227115.55,676360.18,1,0,0,1,0.0,0,2,1,4,6,0,0,2,23,TWO_Q058,two_table_joins
1,2,0,0,0,652420.51,0,1,0,1,31076234,15001158,7.492428396944492,132754.33000000002,1173173.21,652420.51,1,0,0,1,0.0,0,2,1,7,6,0,0,2,10,TWO_Q059,two_table_joins
1,2,0,0,0,651837.48,0,1,0,1,30762278,15001158,7.488018506697035,132299.31,1172590.18,651837.48,1,0,0,1,0.0,0,2,1,7,6,0,0,2,10,TWO_Q060,two_table_joins
